ulasan,makanan,minuman,pelayanan,tempat,harga
"""Yuhuu... Gua suka banget ama nasgor ini... Kalo malem, ini tempat rame banget... Dan pas gua makan.. Yah ini memang enak... Di bandingkan ama nasgor semalam sntk.... Nasi goreng pemuda lebih pulen... Nasinya ga """"jemek"""" dan rasanya.""",Positif,Netral,Netral,Positif,Netral
Biasa aja nasi goreng nya... Ga terlalu yang berasa wah...,Netral,Netral,Netral,Netral,Netral
"Enak, harus di coba, dah paling favorit, setiap ada kesempatan ke Medan, wajib makan deh, ada cap chai, nasi goreng, kombinasi paling maknyus deh, dan masih ada menu lain nya, tetapi yang menjadi favorit saya, nasi goreng sama cap chai dah.",Positif,Netral,Netral,Netral,Netral
Rasa nya biasa aja sih. Yg buat spesial mungkin semur daging/semur ayam nya. Selebihnya rasa nya standar. Tapi keren bisa jual 1500 porsi per hari ??,Netral,Netral,Netral,Netral,Netral
"Dapet rekomendasi dari teman, katanya disini enak banget. Turns out kayaknya agak overhype ya. Lumayan enak, tapi bukan yang banget-banget gitu.",Positif,Netral,Netral,Netral,Netral
"Enak, walaupun rame pelayanan tetap cepat??",Positif,Netral,Positif,Netral,Netral
"Nasi gorengnya lumayan enak, pelayanan nya cepat dan ramah2, lokasi strategis tengah kota.. salah satu makanan lagend kota medan",Positif,Netral,Positif,Positif,Netral
"MantAp, enak, rame... Kalo aku datang lagi, kasi diskon ya",Positif,Netral,Netral,Netral,Positif
"Rasa ok, Harga ok. Tempat, khas kami Lima (pasar kaget). Buka sore dan tutup pagi.",Positif,Netral,Netral,Positif,Positif
Makanannya biasa dan pelayanan sangat jelek,Negatif,Netral,Negatif,Netral,Netral
Pesan nasgor jumbo dan mi kuning kambing yang datang nasi goreng biasa sangat kecewa,Negatif,Netral,Netral,Netral,Negatif
"Menurut saya nasi gorengnya kurang greget, tapi rame yang beli, cocok buat yang begadang",Netral,Netral,Netral,Netral,Positif
"Rasanya lumayan enak, tetapi harga kerang nya 5000 1 tusuk isi nya cuma 3. Coba dek banyakin isi nya minimal 5 biji gitu.",Positif,Netral,Netral,Netral,Negatif
"Nasi goreng pemuda udah kayak makanan khas anak medan wkwk. Karena aku tipikal yg suka makanan panas gasuka nasi dingin, tapi ini not bad masih bisa di makan",Positif,Netral,Positif,Positif,Netral
"Mohon maaf, rasanya jauh dari ekspektasi saya. Meningat ini jd nasi goreng no.1, di setiap sy googling/browsing nasi goreng terenak dikota medan. Sorry to say, masih banyak nasi goreng yg lebih enak di daerah tanjung morawa.",Negatif,Netral,Netral,Netral,Netral
Nasi goreng topping... Jadi bagi yang baru pertama kali dan dari luar medan jangan kaget aja. Kalau rasa enak..,Positif,Netral,Netral,Netral,Netral
Terlalu banyak pengamen,Negatif,Netral,Netral,Netral,Netral
"Rasanya biasa aja, porsinya juga sedikit. Pelayanannya juga kurang ramah",Netral,Netral,Negatif,Netral,Netral
"""Tamboh"""" kalau saya ke sana makannya loh...gak percaya coba rasain aja""",Positif,Netral,Positif,Netral,Netral
"The best nasi goreng in town!! Soal rasa, nasi goreng kaki lima ini boleh diadu laah. Enaak. Ada topping daging di atasnya. Harga nasi gorengnya IDR 17k/porsi. Kalo mau nambah cukup bayar IDR 5K. Mereka juga sediain sate kerang yang enak. Letaknya cukup strategis dari kota Medan.",Positif,Netral,Positif,Positif,Netral
"Nasi gorengnya tidak pernah salah, selalu enak, servis ya biasa aja la.",Positif,Netral,Netral,Netral,Netral
Mantappp utk wisata kuliner di medan,Positif,Netral,Netral,Netral,Netral
"Murah buat nasgornya. Udah itu aja, kalo cari rasa jangan kesini",Netral,Netral,Netral,Netral,Positif
"Nasi gorengnya dingin kali, udah makannya malem-malem, perut kosong, eh disuguhi yg dingin ?? Gk rekomended la. Harga seporsi 17rb utk nasgor dadar sapi. Pelayannya pn jutek2, tak ada senyum ??",Negatif,Netral,Negatif,Netral,Negatif
"Rasanya enak harga terjangkau, pelayanan mantap pwol????",Positif,Netral,Positif,Netral,Positif
Untuk rasa biasa aja. Masih banyak yang lebih menarik dan porsi sangat sedikit. Kalau mau coba lebih baik bungkus,Netral,Netral,Netral,Netral,Negatif
"Selalu rame, saya juga sering pesan dari gofood tengah malam. Nasi gorengnya enak ??",Positif,Netral,Netral,Positif,Netral
"Nasi gorengnya enak. Biasanya acar selalu diletakkan langsung di nasi gorengnya, tapi di sini kita bisa ambil sepuasnya. Dan jadi tempat pilihan kalau kelaparan tengah malam. Mantep kali lah..",Positif,Netral,Netral,Positif,Netral
"Nasinya lumayan sih, tapi ya standar rasa bumbu nasi goreng beli di pajak, trus untuk nasi goreng dengan potongan ayam yang ga seberapa dan telor dadar doang, ga worth bgt buat 17k keatas",Netral,Netral,Netral,Netral,Negatif
"Enak, recommended",Positif,Netral,Netral,Netral,Positif
"Selain nasi goreng ada juga capcay, martabak, sate kerang n sate telur.. porsi relatif.. ada nasi tambahnya",Positif,Netral,Netral,Netral,Netral
"Makanan rasanya kurang enak ya, karena masak terlalu buru-buru dan tempat sedikit sempit. Tapi pelayanan memang bagus dan cepat.",Negatif,Netral,Positif,Netral,Netral
"Untuk nasi gorengnya mereka masak sekaligus banyak, dan nanti tinggal toppingnya aja yang beda-beda tergantung pesanan. Saya pesan yang kambing dan enak. Disediakan juga nasi goreng tambahan di piring",Positif,Netral,Positif,Positif,Netral
"2 tahun yang lalu makan disini, dagingnya kayak semur gitu enak deh. Tapi kenapa sekarang dagingnya warnanya pucat ya ga ada rasa kayak semur gitu. Apa beda ya menunya?",Positif,Netral,Negatif,Netral,Netral
Nasi goreng khas Minang...kampuang ambo bana...rasa cukup enak dengan harga yang terjangkau...dilengkapi dengan daging goreng cincang...pesanannya rame,Positif,Netral,Positif,Netral,Positif
Nasi goreng dengan telur dadar dan timun iris ditambah potongan daging merupakan hidangan pas untuk makan malam dalam suasana santai di jalan Pemuda.,Positif,Netral,Netral,Positif,Netral
"Kecewa banget harganya tidak sesuai harapan. Beli 2 bungkus takeaway harga 84rb, extra daging ayam kena 25.000 dimana hanya tambah ayam secuil saja, rasanya juga bukan enak kali. Nyesel beli nya.",Negatif,Netral,Negatif,Netral,Negatif
"Pilihan menu ayam dan sapi sebenarnya opsional saja (kalau doyan mie ayam dan familiar dengan gulainya, tampilannya mirip gulainya itu. Ayam masak kecap/daging sapi masak kecap(?) ha ha!). Intinya, nasi goreng plus telor aja. Ceplok, atau",Netral,Netral,Netral,Netral,Netral
Pelayannya ramah2... makannya juga cepat datang ... untuk rasa juga worthit,Positif,Netral,Positif,Netral,Positif
Nasi gorengnya mantap sudah ada 1piring kecil lagi buat yang mau nambah. Dan selain nasi gorengnya ada juga sate padangnya ... makin mantulll????,Positif,Netral,Positif,Positif,Positif
"Rasa enak, pelayanan oke, suasana ya kaki lima dong, masa mau nyari suasana yg enak di pinggir jalan aja aja ada ihh kamuuu.",Positif,Netral,Positif,Positif,Netral
"Kurang cocok sama nasi goreng daging,",Negatif,Netral,Netral,Netral,Netral
"Nasi gorengnya lumayan enak, dipadu dengan acar bawang yg pedar. Apalagi sambil minum es jeruk. Ya walaupun jeruknya asem. Belum pernah nyoba menu yg lain selain nasi goreng. Mungkin next time.",Positif,Positif,Positif,Netral,Netral
Nasgornya enak (bumbunya beda dari nasgor lainnya).. boleh lah dicoba kalau lagi ke Medan..,Positif,Netral,Netral,Netral,Positif
Mungkin karena sudah terkenal di Medan jadi pelayanan gaya dan suara yg unik melengking logat lokal. Buat rasa biasa saja dan harga terlalu mahal dg porsi yg seadanya. Buka sore hari dan tutup sampai subuh ????,Negatif,Netral,Netral,Netral,Negatif
Makanan disini sangat enak dan sangat worth it,Positif,Netral,Positif,Positif,Positif
Pelayanan dan makanannya bagus banget,Positif,Netral,Positif,Netral,Positif
"KECEWA kali sama pelayanannya, mentang-mentang datang sendirian. Datang dan pesan duluan malah yang baru datang yang dapat duluan. Padahal sudah nunggu lama di tempat sampai minuman habis pun belum datang-datang juga. Terimakasih atas pelayanannya yang sungguh...",Negatif,Netral,Negatif,Netral,Netral
Salah satu tempat kuliner malam hari yang cukup terkenal di kota Medan - Sumatera Utara. Mantap menunya dan enak makanannya. ??,Positif,Netral,Positif,Netral,Positif
Makanannya enakkkk cm rame bgt cokk,Positif,Netral,Netral,Netral,Positif
Nasi goreng yang hadir hanya malam hari ini..banyak dikunjungi buat duduk santai dengan menu nasi goreng yang ok..di inti kota Medan..cocok buat keluarga..,Positif,Netral,Positif,Positif,Positif
"Nasi goreng aneh kambing, tapi kambingnya cuma topping, gak blend sama, rasa nasgor nya, dah gitu porsi dikit dan disiapin nasi tambah (ky nasi Padang) kalo kurang..",Netral,Netral,Netral,Netral,Negatif
"Makan disini seru pinggir jalan tapi rame banget. Ada nasi goreng menu khasnya pake daging semur, dan ada menu telur disemur harganya pun sesuai dikantong rasa biasa tapi sensasi makannya yang mantap",Positif,Netral,Positif,Positif,Netral
Pelayanan nya jelek...tidak bertanggung jawab..kotor,Negatif,Netral,Negatif,Netral,Netral
Nasi gorengnya enak..sama indomie ayam semur nya juga enak..harga pas di kantong.,Positif,Netral,Positif,Netral,Positif
"Bumbunya pas, nasinya enak",Positif,Netral,Netral,Netral,Positif
Mantap rame kali. Susah parkir tapi sudah ada yang atur. Makanan enak. Ada sate kerang yummy,Positif,Netral,Positif,Positif,Positif
Kalau ke Medan paling demen makan Nasi Goreng Pemuda. No debat.,Positif,Netral,Netral,Netral,Positif
"Nasi Goreng Rasa ?? 5 , Harga Kaki 5. Foto hanya pemanis ??",Positif,Netral,Netral,Netral,Positif
"Hati-hati beli lewat mobil, kena tipu!!. Saya pesan Nasigoreng jam 00:12 pake sapi, telur dadar dan mata sapi. Setelah sampai rumah cuman pake dan pake ayam.",Negatif,Netral,Negatif,Netral,Negatif
"Nasi gorengnya 8/10, overall ok, suasana juga dapet.. recommended bosku",Positif,Netral,Positif,Positif,Positif
"Ramai banget, pelayanan ramah, makanan enak",Positif,Netral,Positif,Netral,Positif
"Saya pesan Nasi Goreng kambing disini, saya kira Nasi campur daging kambing gii goreng bersama dan membuat aroma kambingnya keluar, ternyata daging kambing disini hanya topping saja dan gak keluar aroma kambingnya...",Netral,Netral,Netral,Netral,Netral
"Sepertinya ini nasi goreng Padang/Minang, karena para kru nya orang Minang. Rasanya cukup berbumbu, khas belahan Utara pulau Sumatra. Banyak aksesoris tambahan yang dihidangkan seperti sate kerang, dll.",Positif,Netral,Positif,Netral,Positif
"Rasanya biasa aja. Nothing special, ga kaya yang di review youtuber2 itu.",Netral,Netral,Netral,Netral,Netral
"Harga lumayan murah, rasa juga cukup enak",Positif,Netral,Netral,Netral,Positif
Mantab. Harga kaki lima rasa istimewa,Positif,Netral,Netral,Netral,Positif
Nasi goreng khas Padang.. ada teh susu telor..,Positif,Positif,Netral,Netral,Positif
Waduhhhh...karena datangnya pada hari lebaran...banyak sekali pengunjungnya...dan berjam-jam harus menunggu pesanan itu baru selesai dan di antar ke meja....mungkin untuk ke depannya perlu di antisipasi seperti ini ya ? Pengunjung yang membludak...mungkin karena sudah terkenal enaknya kali ya ?,Negatif,Netral,Netral,Netral,Netral
Nyaman dan rasanya oke,Positif,Netral,Positif,Positif,Netral
"Ada pengamen, ada anak-anak tukang semir sepatu, jual koran, makanannya lumayan",Positif,Netral,Netral,Netral,Netral
"Makanannya lumayan enak, parkirnya juga lumayan luas",Positif,Netral,Netral,Positif,Netral
Uenaaak banget... Siap2 ngantreee,Positif,Netral,Netral,Netral,Netral
Nasgor khas minang yg eksis dikota medan..rasanya pas dilidah..,Positif,Netral,Netral,Netral,Netral
Menurut ku rasanya biasa aja,Netral,Netral,Netral,Netral,Netral
Enak tapi untuk porsi dan pelayanan dengan harga segitu jadi hal yang perlu dipertimbangkan,Positif,Netral,Negatif,Netral,Netral
"Lokasinya pas dipinggir jalan nya ya sebelah Rm Miramar. 100% halal dgn pelayanan yg super duper ramah ??. Nasi goreng dgn topingan daging ayam / sapi plus bawang acar yg melimpah ruah , keren kan. Bawa pacar kesini juga asik krn tmptnya bersih dan nyaman juga santai. Bs kongkow sampe subuh ??",Positif,Netral,Positif,Positif,Netral
"nasi goreng nya enak, porsi nya sedikit dan sangat cocok buat cemilan malam",Positif,Netral,Netral,Netral,Negatif
"gosong, nasinya juga keras.",Negatif,Netral,Netral,Netral,Netral
ENAK BANGET.nasi gorengnya enak bangeeettt.harga juga standart. overall good.,Positif,Netral,Netral,Netral,Netral
Makanan murah enak suasana kota duduk di tepian jalan.,Positif,Netral,Netral,Negatif,Positif
Nasi goreng kambingnya enak.....jadi teringat nasi goreng kambing kebin sirih...,Positif,Netral,Netral,Netral,Netral
"Nasi goreng ini sudah turun menurun yg jualannya. Nasi goreng ini rasanya enak banget, sampe nambah ??. Rempahnya berasa dan rasa tidak terlalu pedas, mungkin kalau mau lebih pedas bisa request ke petugasnya. Rasa bintang 5 harga kaki 5 ??????",Positif,Netral,Netral,Netral,Positif
Bagi ku tidak worth itSepiring 15 rb ukuran seuprit uda gtu dari cita rasa kurang banget. Dan nasi goreng tambahnya hanya 3 sendok makan hrga 5rb... Setidaknya uda pernah coba dan tdk penasaran lagi..,Negatif,Netral,Netral,Netral,Negatif
Makan di pinggir jalan mulai sore. Rasa masakannya enak harganya terjangkau oleh kantong pengembara seperti saya.,Positif,Netral,Positif,Negatif,Positif
Biasa sajaTidak seperti yang orang-orang bilang di medsos dan youtube ??,Netral,Netral,Netral,Negatif,Netral
"Tempat makan nasi goreng terfavorittt di Medan. Rasa enak, harga terjangkau, menu juga bervariasi. Hanya saja mungkin yg suka dgn ketenangan akan sedikit merasa kurang nyaman karena tempat ini lokasinya di pinggir jalan raya, dan banyak pengamen yang datang silih berganti~ Parkir tersedia dan akan langsung diarahkan di lokasi",Positif,Netral,Negatif,Negatif,Positif
"Baru kali ini makan, pingin coba tp setelah coba rasanya biasa aja, tdk ada yg spesial dan bikin ingin balik lagi. Nasgornya pake bistik tp bistiknya rasanya jg biasa, tdk ada sesuatu yg khas dan ingin buat kita balik lagi. Ini opini pribadi mungkin berbeda bagi yg lain",Netral,Netral,Netral,Negatif,Netral
"Enak makan ditempat, suasana kota malam sangat menarik",Positif,Netral,Netral,Positif,Netral
"Nasi goreng enak nih. Salah satu tempat makan nasi goreng favorit di Medan. Selalu ramai kalau malam hari. Ada nasi goreng, bihun goreng, mi tiaw, capcay dll. Bisa makan dalam mobil kalau mau. Harga standar, tidak terlalu mahal juga. Tempat",Positif,Netral,Netral,Negatif,Netral
Mantap x blom ada yg ke dua nya,Positif,Netral,Positif,Netral,Netral
"Nasi goreng nya enak, pelayanan cepat, namun tempatnya kurang ideal untuk disebut nyaman",Positif,Netral,Negatif,Negatif,Netral
"Nasi gorengnya lumayan enak. Makan di tempat tiap porsi dpt nasgor tambah sepiring kecil. Harga 20an, sesuai sama porsi tp ga trmasuk minum. Minum bebas ada teh manis, jus, dll. Bisa jadi tempat makan keluarga atau rame2 sm temen. Nunggu",Positif,Netral,Netral,Netral,Positif
beli bawa plg..porsi biasa..banyak...klo makan sana..diminta bungkus...dikasi porsi setengah...lucu aja sih...ga bakalan beli di sana lagi.byk yg jual koq..rasa jg biasa aja..Ini Medan..jgn ditiko bgtu yaaa,Negatif,Netral,Netral,Netral,Netral
"Rame banget, jm buka dari malam sampe subuh jam 03.30. Saya lebih menyarankan untuk take away, karena selain lebih safe, porsi bungkus jg lebih besar hehe.",Positif,Netral,Netral,Negatif,Positif
"Tempat dipinggir jalan (tidak bersih), harga cukup bersahabat",Positif,Netral,Netral,Negatif,Positif
Resto kaki lima d jalan pemuda ini cukup rekomended buat d coba. Anda tidak akan mendapatkan tempat yg nyaman d sini tapi kalian bisa mendapatkan rasa nasi goreng yg hebat d sini,Positif,Netral,Netral,Negatif,Positif
"Rasa enak, harga murah (Rp.14.000,-), porsi banyak (kalau bungkus untuk dibawa pulang), bisa drive-thru pula itu. Tak perlu turun dari mobil, tinggal buka kaca, pesan, petugas parkir memesankan dan mengantar pesanan ke mobil. Nikmat mana lagi yang kau dustakan?",Positif,Netral,Positif,Negatif,Positif
"Makanan enak, minuman standard, tempat agak kurang nyaman karena lokasi di pinggir jalan (di atas trotoar).",Positif,Netral,Netral,Negatif,Netral
"Salah satu nasi goreng kaki lima yang ramai pengunjung di medan. Rasanya menurut saya okelah, standard. Tidak terlalu spesial, tetapi juga tidak buruk. Hanya saja saya lebih menyukai rasa nasi goreng di spot lain. Yah, tergantung selera masing-masing juga.",Netral,Netral,Netral,Negatif,Netral
Lumayan enak. Cuma parkiran yg agak susah. Tengah malam gini paling enak makan indomie,Positif,Netral,Netral,Negatif,Netral
"Nasi goreng enak, acarnya bs nambah2, telur ceploknya stgh matang mantap kali.seporsinya 15rb, porsi kecil, tp cukuplah.",Positif,Netral,Netral,Netral,Positif
"Salah satu nasi goreng yang terkenal di kota medan.Untuk harga sangat pas dikantong, tidak perlu lama mengantri apabila membeli nasi goreng, selain nasi goreng ada juga beberapa menu lainnya. Tersedia juga",Positif,Netral,Netral,Netral,Positif
"terlalu banyak serangga terbangPesan semur ,gk ada nasi putih...gk di kasih tau ,nunggu sampai setengah jam di tanyain baru bilang nasi putih habis.",Negatif,Netral,Negatif,Negatif,Netral
"Sejak krisis sekarang porsinya makan sedikit dan dagingnya juga makan sedikit.. rasa tetap sama, enak..",Positif,Netral,Netral,Netral,Netral
Santai tempatnya menikmati suasana malam di kota,Positif,Netral,Positif,Positif,Netral
Untuk nasi gorengnya enak dan murah meriah cocok untuk pasangan dibulan tua.Untuk nasi gorengnya ada ayam dan sapi bisa juga request untuk telurnya mau mata sapi atau telur dadar.,Positif,Netral,Netral,Positif,Positif
Nasgornya Enak.. mantap,Positif,Netral,Netral,Netral,Netral
"Beli krna review youtuber ,pas beli rasa nasi gorengnya biasa aja maaf ya ini review saya..Malahan hambar..",Negatif,Netral,Netral,Netral,Netral
"Nasi goreng nya khas banget, nasiknya tidak lengket, harganya terjangkau. Porsinya sesuai. Jossss laa pokoknya nasi goreng pemuda",Positif,Netral,Netral,Positif,Positif
Rasanya biasa aja.,Netral,Netral,Netral,Netral,Netral
Tempat favorit?? nasgor nya enak,Positif,Netral,Netral,Netral,Netral
"Saya pesen makan dari gojek, dan makanan yg dikasih itu kurang.Saya pesen 2 item yg diantar cuman 1.Saya sangat kecewa",Negatif,Netral,Negatif,Netral,Netral
mau makan ditempat. pesan antar atw bawa pulang tetap best nasi goreng pemuda.. langganan dari sejak remaja.,Positif,Netral,Netral,Positif,Netral
Makanan nya standar saja..bumbu rendang dengan telur dadar.udah gtu aja..kurang pas dilidah..,Negatif,Netral,Netral,Netral,Netral
"""buat yg mau makan nasi goreng ini gausah beli disini kalo rame, yang kerja mentiko semua, kayak ga bayar padahal kita makan dsini bukan gratis pesan nya juga banyak ,dikasi tau bukan nya dengerin malah diam dan dibilang gara"""" lama di """,Negatif,Netral,Negatif,Netral,Netral
